주택관리번호,공고번호,모델번호,주택형,공급세대수,순위,거주코드,거주지역,접수건수,경쟁률
"2025000001","2025000001","11","120.6300 ",4,1,"01","해당지역","230","57.50"
"2025000001","2025000001","11","120.6300 ",4,1,"02","기타지역","0",
"2025000001","2025000001","11","120.6300 ",4,2,"01","해당지역","0",
"2025000001","2025000001","11","120.6300 ",4,2,"02","기타지역","0",
"2024000751","2024000751","01","039.7744A",8,1,"01","해당지역","151","18.88"
"2024000751","2024000751","01","039.7744A",8,1,"02","기타지역","31",
"2024000751","2024000751","01","039.7744A",8,2,"01","해당지역","0",
"2024000751","2024000751","01","039.7744A",8,2,"02","기타지역","0",
"2024000751","2024000751","02","059.9750A",17,1,"01","해당지역","344","20.24"
"2024000751","2024000751","02","059.9750A",17,1,"02","기타지역","58",
"2024000751","2024000751","02","059.9750A",17,2,"01","해당지역","0",
"2024000751","2024000751","02","059.9750A",17,2,"02","기타지역","0",
"2024000751","2024000751","03","059.9966B",12,1,"01","해당지역","140","11.67"
"2024000751","2024000751","03","059.9966B",12,1,"02","기타지역","24",
"2024000751","2024000751","03","059.9966B",12,2,"01","해당지역","0",
"2024000751","2024000751","03","059.9966B",12,2,"02","기타지역","0",
"2024000751","2024000751","04","059.9908C",29,1,"01","해당지역","774","26.69"
"2024000751","2024000751","04","059.9908C",29,1,"02","기타지역","115",
"2024000751","2024000751","04","059.9908C",29,2,"01","해당지역","0",
"2024000751","2024000751","04","059.9908C",29,2,"02","기타지역","0",
"2024000751","2024000751","05","059.7905D",47,1,"01","해당지역","685","14.57"
"2024000751","2024000751","05","059.7905D",47,1,"02","기타지역","121",
"2024000751","2024000751","05","059.7905D",47,2,"01","해당지역","0",
"2024000751","2024000751","05","059.7905D",47,2,"02","기타지역","0",
"2024000751","2024000751","06","084.9195A",65,1,"01","해당지역","3947","60.72"
"2024000751","2024000751","06","084.9195A",65,1,"02","기타지역","445",
"2024000751","2024000751","06","084.9195A",65,2,"01","해당지역","0",
"2024000751","2024000751","06","084.9195A",65,2,"02","기타지역","0",
"2024000751","2024000751","07","084.9492B",50,1,"01","해당지역","1136","22.72"
"2024000751","2024000751","07","084.9492B",50,1,"02","기타지역","138",
"2024000751","2024000751","07","084.9492B",50,2,"01","해당지역","0",
"2024000751","2024000751","07","084.9492B",50,2,"02","기타지역","0",
"2024000751","2024000751","08","084.9492C",9,1,"01","해당지역","323","35.89"
"2024000751","2024000751","08","084.9492C",9,1,"02","기타지역","48",
"2024000751","2024000751","08","084.9492C",9,2,"01","해당지역","0",
"2024000751","2024000751","08","084.9492C",9,2,"02","기타지역","0",
"2024000751","2024000751","09","084.9122D",365,1,"01","해당지역","5719","15.67"
"2024000751","2024000751","09","084.9122D",365,1,"02","기타지역","771",
"2024000751","2024000751","09","084.9122D",365,2,"01","해당지역","0",
"2024000751","2024000751","09","084.9122D",365,2,"02","기타지역","0",
"2024000751","2024000751","10","101.7553A",37,1,"01","해당지역","1032","27.89"
"2024000751","2024000751","10","101.7553A",37,1,"02","기타지역","84",
"2024000751","2024000751","10","101.7553A",37,2,"01","해당지역","0",
"2024000751","2024000751","10","101.7553A",37,2,"02","기타지역","0",
"2024000751","2024000751","11","101.9865B",134,1,"01","해당지역","2760","20.60"
"2024000751","2024000751","11","101.9865B",134,1,"02","기타지역","249",
"2024000751","2024000751","11","101.9865B",134,2,"01","해당지역","0",
"2024000751","2024000751","11","101.9865B",134,2,"02","기타지역","0",
"2024000751","2024000751","12","117.8332A",57,1,"01","해당지역","2278","39.96"
"2024000751","2024000751","12","117.8332A",57,1,"02","기타지역","139",
"2024000751","2024000751","12","117.8332A",57,2,"01","해당지역","0",
"2024000751","2024000751","12","117.8332A",57,2,"02","기타지역","0",
"2024000751","2024000751","13","117.8441B",6,1,"01","해당지역","281","46.83"
"2024000751","2024000751","13","117.8441B",6,1,"02","기타지역","23",
"2024000751","2024000751","13","117.8441B",6,2,"01","해당지역","0",
"2024000751","2024000751","13","117.8441B",6,2,"02","기타지역","0",
"2024000750","2024000750","01","059.9957A",59,1,"01","해당지역","2","(△57)"
"2024000750","2024000750","01","059.9957A",59,1,"02","기타지역","0","(△57)"
"2024000750","2024000750","01","059.9957A",59,2,"01","해당지역","1","(△56)"
"2024000750","2024000750","01","059.9957A",59,2,"02","기타지역","1","(△55)"
"2024000750","2024000750","02","059.9734B",75,1,"01","해당지역","2","(△73)"
"2024000750","2024000750","02","059.9734B",75,1,"02","기타지역","0","(△73)"
"2024000750","2024000750","02","059.9734B",75,2,"01","해당지역","1","(△72)"
"2024000750","2024000750","02","059.9734B",75,2,"02","기타지역","0","(△72)"
"2024000750","2024000750","03","074.5847A",49,1,"01","해당지역","1","(△48)"
"2024000750","2024000750","03","074.5847A",49,1,"02","기타지역","1","(△47)"
"2024000750","2024000750","03","074.5847A",49,2,"01","해당지역","1","(△46)"
"2024000750","2024000750","03","074.5847A",49,2,"02","기타지역","0","(△46)"
"2024000750","2024000750","04","074.9026B",46,1,"01","해당지역","0","(△46)"
"2024000750","2024000750","04","074.9026B",46,1,"02","기타지역","0","(△46)"
"2024000750","2024000750","04","074.9026B",46,2,"01","해당지역","1","(△45)"
"2024000750","2024000750","04","074.9026B",46,2,"02","기타지역","1","(△44)"
"2024000750","2024000750","05","084.9350A",56,1,"01","해당지역","2","(△54)"
"2024000750","2024000750","05","084.9350A",56,1,"02","기타지역","1","(△53)"
"2024000750","2024000750","05","084.9350A",56,2,"01","해당지역","0","(△53)"
"2024000750","2024000750","05","084.9350A",56,2,"02","기타지역","0","(△53)"
"2024000750","2024000750","06","084.4955B",43,1,"01","해당지역","0","(△43)"
"2024000750","2024000750","06","084.4955B",43,1,"02","기타지역","0","(△43)"
"2024000750","2024000750","06","084.4955B",43,2,"01","해당지역","0","(△43)"
"2024000750","2024000750","06","084.4955B",43,2,"02","기타지역","0","(△43)"
"2024000747","2024000747","01","084.9680A",4,1,"01","해당지역","2","(△2)"
"2024000747","2024000747","01","084.9680A",4,1,"02","기타지역","0","(△2)"
"2024000747","2024000747","01","084.9680A",4,2,"01","해당지역","3","1.50"
"2024000747","2024000747","01","084.9680A",4,2,"02","기타지역","1",
"2024000747","2024000747","02","084.8642B",11,1,"01","해당지역","3","(△8)"
"2024000747","2024000747","02","084.8642B",11,1,"02","기타지역","0","(△8)"
"2024000747","2024000747","02","084.8642B",11,2,"01","해당지역","0","(△8)"
"2024000747","2024000747","02","084.8642B",11,2,"02","기타지역","0","(△8)"
"2024000747","2024000747","03","084.9904C",20,1,"01","해당지역","1","(△19)"
"2024000747","2024000747","03","084.9904C",20,1,"02","기타지역","0","(△19)"
"2024000747","2024000747","03","084.9904C",20,2,"01","해당지역","0","(△19)"
"2024000747","2024000747","03","084.9904C",20,2,"02","기타지역","1","(△18)"
"2024000747","2024000747","04","084.9636D",7,1,"01","해당지역","0","(△7)"
"2024000747","2024000747","04","084.9636D",7,1,"02","기타지역","0","(△7)"
"2024000747","2024000747","04","084.9636D",7,2,"01","해당지역","1","(△6)"
"2024000747","2024000747","04","084.9636D",7,2,"02","기타지역","1","(△5)"
"2024000747","2024000747","05","089.5130A",31,1,"01","해당지역","2","(△29)"
"2024000747","2024000747","05","089.5130A",31,1,"02","기타지역","1","(△28)"
"2024000747","2024000747","05","089.5130A",31,2,"01","해당지역","1","(△27)"
"2024000747","2024000747","05","089.5130A",31,2,"02","기타지역","0","(△27)"
"2024000747","2024000747","06","089.5204C",38,1,"01","해당지역","0","(△38)"
"2024000747","2024000747","06","089.5204C",38,1,"02","기타지역","0","(△38)"
"2024000747","2024000747","06","089.5204C",38,2,"01","해당지역","2","(△36)"
"2024000747","2024000747","06","089.5204C",38,2,"02","기타지역","0","(△36)"
"2024000742","2024000742","01","059.9385A",47,1,"01","해당지역","91","1.94"
"2024000742","2024000742","01","059.9385A",47,1,"02","기타지역","13",
"2024000742","2024000742","01","059.9385A",47,2,"01","해당지역","22",
"2024000742","2024000742","01","059.9385A",47,2,"02","기타지역","7",
"2024000742","2024000742","02","059.9385B",35,1,"01","해당지역","20","(△15)"
"2024000742","2024000742","02","059.9385B",35,1,"02","기타지역","2","(△13)"
"2024000742","2024000742","02","059.9385B",35,2,"01","해당지역","17","1.31"
"2024000742","2024000742","02","059.9385B",35,2,"02","기타지역","3",
"2024000733","2024000733","01","045.1533C",1,1,"01","해당지역","1","1.00"
"2024000733","2024000733","01","045.1533C",1,1,"02","기타지역","1",
"2024000733","2024000733","01","045.1533C",1,2,"01","해당지역","0",
"2024000733","2024000733","01","045.1533C",1,2,"02","기타지역","1",
"2024000733","2024000733","02","050.8273B",3,1,"01","해당지역","2","(△1)"
"2024000733","2024000733","02","050.8273B",3,1,"02","기타지역","0","(△1)"
"2024000733","2024000733","02","050.8273B",3,2,"01","해당지역","0","(△1)"
"2024000733","2024000733","02","050.8273B",3,2,"02","기타지역","0","(△1)"
"2024000733","2024000733","03","055.2035A",36,1,"01","해당지역","1","(△35)"
"2024000733","2024000733","03","055.2035A",36,1,"02","기타지역","2","(△33)"
"2024000733","2024000733","03","055.2035A",36,2,"01","해당지역","1","(△32)"
"2024000733","2024000733","03","055.2035A",36,2,"02","기타지역","1","(△31)"
"2024000732","2024000732","01","055.2035A",33,1,"01","해당지역","1","(△32)"
"2024000732","2024000732","01","055.2035A",33,1,"02","기타지역","0","(△32)"
"2024000732","2024000732","01","055.2035A",33,2,"01","해당지역","1","(△31)"
"2024000732","2024000732","01","055.2035A",33,2,"02","기타지역","1","(△30)"
"2024000732","2024000732","02","055.9035B",6,1,"01","해당지역","0","(△6)"
"2024000732","2024000732","02","055.9035B",6,1,"02","기타지역","0","(△6)"
"2024000732","2024000732","02","055.9035B",6,2,"01","해당지역","0","(△6)"
"2024000732","2024000732","02","055.9035B",6,2,"02","기타지역","0","(△6)"
"2024000732","2024000732","03","055.9095C",5,1,"01","해당지역","1","(△4)"
"2024000732","2024000732","03","055.9095C",5,1,"02","기타지역","1","(△3)"
"2024000732","2024000732","03","055.9095C",5,2,"01","해당지역","0","(△3)"
"2024000732","2024000732","03","055.9095C",5,2,"02","기타지역","0","(△3)"
"2024000731","2024000731","01","055.9035A",30,1,"01","해당지역","4","(△26)"
"2024000731","2024000731","01","055.9035A",30,1,"02","기타지역","2","(△24)"
"2024000731","2024000731","01","055.9035A",30,2,"01","해당지역","0","(△24)"
"2024000731","2024000731","01","055.9035A",30,2,"02","기타지역","2","(△22)"
"2024000731","2024000731","02","056.8275B",11,1,"01","해당지역","0","(△11)"
"2024000731","2024000731","02","056.8275B",11,1,"02","기타지역","1","(△10)"
"2024000731","2024000731","02","056.8275B",11,2,"01","해당지역","1","(△9)"
"2024000731","2024000731","02","056.8275B",11,2,"02","기타지역","0","(△9)"
"2024000731","2024000731","03","059.1790C",6,1,"01","해당지역","3","(△3)"
"2024000731","2024000731","03","059.1790C",6,1,"02","기타지역","1","(△2)"
"2024000731","2024000731","03","059.1790C",6,2,"01","해당지역","2","1.00"
"2024000731","2024000731","03","059.1790C",6,2,"02","기타지역","1",
"2024000730","2024000730","01","059.9200A",135,1,"01","해당지역","1281","9.49"
"2024000730","2024000730","01","059.9200A",135,1,"02","기타지역","317",
"2024000730","2024000730","01","059.9200A",135,2,"01","해당지역","0",
"2024000730","2024000730","01","059.9200A",135,2,"02","기타지역","0",
"2024000730","2024000730","02","059.8900B",20,1,"01","해당지역","197","9.85"
"2024000730","2024000730","02","059.8900B",20,1,"02","기타지역","58",
"2024000730","2024000730","02","059.8900B",20,2,"01","해당지역","0",
"2024000730","2024000730","02","059.8900B",20,2,"02","기타지역","0",
"2024000730","2024000730","03","068.3700A",2,1,"01","해당지역","26","13.00"
"2024000730","2024000730","03","068.3700A",2,1,"02","기타지역","11",
"2024000730","2024000730","03","068.3700A",2,2,"01","해당지역","0",
"2024000730","2024000730","03","068.3700A",2,2,"02","기타지역","0",
"2024000730","2024000730","04","071.8500A",94,1,"01","해당지역","1129","12.01"
"2024000730","2024000730","04","071.8500A",94,1,"02","기타지역","201",
"2024000730","2024000730","04","071.8500A",94,2,"01","해당지역","0",
"2024000730","2024000730","04","071.8500A",94,2,"02","기타지역","0",
"2024000730","2024000730","05","071.8100B",16,1,"01","해당지역","202","12.63"
"2024000730","2024000730","05","071.8100B",16,1,"02","기타지역","53",
"2024000730","2024000730","05","071.8100B",16,2,"01","해당지역","0",
"2024000730","2024000730","05","071.8100B",16,2,"02","기타지역","0",
"2024000730","2024000730","06","084.9100A",106,1,"01","해당지역","2936","27.70"
"2024000730","2024000730","06","084.9100A",106,1,"02","기타지역","557",
"2024000730","2024000730","06","084.9100A",106,2,"01","해당지역","0",
"2024000730","2024000730","06","084.9100A",106,2,"02","기타지역","0",
"2024000730","2024000730","07","084.8400B",38,1,"01","해당지역","478","12.58"
"2024000730","2024000730","07","084.8400B",38,1,"02","기타지역","93",
"2024000730","2024000730","07","084.8400B",38,2,"01","해당지역","0",
"2024000730","2024000730","07","084.8400B",38,2,"02","기타지역","0",
"2024000730","2024000730","08","095.3400A",1,1,"01","해당지역","131","131.00"
"2024000730","2024000730","08","095.3400A",1,1,"02","기타지역","34",
"2024000730","2024000730","08","095.3400A",1,2,"01","해당지역","0",
"2024000730","2024000730","08","095.3400A",1,2,"02","기타지역","0",
"2024000729","2024000729","01","059.9800A",60,1,"01","해당지역","1068","17.80"
"2024000729","2024000729","01","059.9800A",60,1,"02","기타지역","267",
"2024000729","2024000729","01","059.9800A",60,2,"01","해당지역","0",
"2024000729","2024000729","01","059.9800A",60,2,"02","기타지역","0",
"2024000729","2024000729","02","059.9600B",39,1,"01","해당지역","227","5.82"
"2024000729","2024000729","02","059.9600B",39,1,"02","기타지역","69",
"2024000729","2024000729","02","059.9600B",39,2,"01","해당지역","0",
"2024000729","2024000729","02","059.9600B",39,2,"02","기타지역","0",
"2024000729","2024000729","03","071.7900A",39,1,"01","해당지역","762","19.54"
"2024000729","2024000729","03","071.7900A",39,1,"02","기타지역","137",
"2024000729","2024000729","03","071.7900A",39,2,"01","해당지역","0",
"2024000729","2024000729","03","071.7900A",39,2,"02","기타지역","0",
"2024000729","2024000729","04","071.6800B",11,1,"01","해당지역","148","13.45"
"2024000729","2024000729","04","071.6800B",11,1,"02","기타지역","36",
"2024000729","2024000729","04","071.6800B",11,2,"01","해당지역","0",
"2024000729","2024000729","04","071.6800B",11,2,"02","기타지역","0",
"2024000729","2024000729","05","084.9100A",99,1,"01","해당지역","1904","19.23"
"2024000729","2024000729","05","084.9100A",99,1,"02","기타지역","367",
"2024000729","2024000729","05","084.9100A",99,2,"01","해당지역","0",
"2024000729","2024000729","05","084.9100A",99,2,"02","기타지역","0",
"2024000729","2024000729","06","084.8200B",43,1,"01","해당지역","300","6.98"
"2024000729","2024000729","06","084.8200B",43,1,"02","기타지역","45",
